nct_id,id,outcome_id,result_group_id,ctgov_group_code
NCT00082381,49209820,6408094,9599349,OG000
NCT00082381,49209821,6408094,9599350,OG001
NCT00082381,49209822,6408094,9599349,OG000
NCT00082381,49209823,6408094,9599350,OG001
NCT00082407,49209868,6408101,9599358,OG000
NCT00082407,49209869,6408101,9599359,OG001
NCT00082407,49209870,6408101,9599358,OG000
NCT00082407,49209871,6408101,9599359,OG001
NCT00086502,49212776,6408439,9599874,OG000
NCT00086502,49212777,6408439,9599875,OG001
NCT00086515,49212780,6408441,9599883,OG000
NCT00086515,49212781,6408441,9599884,OG001
NCT00087516,49213338,6408513,9599990,OG000
NCT00087516,49213339,6408513,9599991,OG001
NCT00087516,49213340,6408513,9599992,OG002
NCT00087516,49213347,6408516,9599993,OG000
NCT00087516,49213348,6408516,9599994,OG001
NCT00087516,49213349,6408516,9599995,OG002
NCT00087516,49213350,6408516,9599996,OG003
NCT00094757,49218409,6409383,9601160,OG000
NCT00094757,49218410,6409383,9601161,OG001
NCT00094757,49218411,6409383,9601162,OG002
NCT00094757,49218415,6409385,9601160,OG000
NCT00094757,49218416,6409385,9601161,OG001
NCT00094757,49218417,6409385,9601162,OG002
NCT00094770,49218421,6409387,9601171,OG000
NCT00094770,49218422,6409387,9601172,OG001
NCT00094770,49218423,6409388,9601171,OG000
NCT00094770,49218424,6409388,9601172,OG001
NCT00097500,49221483,6409992,9601681,OG000
NCT00097500,49221484,6409992,9601682,OG001
NCT00103857,49224583,6410615,9602683,OG000
NCT00103857,49224584,6410615,9602684,OG001
NCT00103857,49224585,6410615,9602685,OG002
NCT00103857,49224586,6410615,9602686,OG003
NCT00103857,49224587,6410615,9602687,OG004
NCT00103857,49224588,6410615,9602688,OG005
NCT00103857,49224601,6410618,9602683,OG000
NCT00103857,49224602,6410618,9602684,OG001
NCT00103857,49224603,6410618,9602685,OG002
NCT00103857,49224604,6410618,9602686,OG003
NCT00103857,49224605,6410618,9602687,OG004
NCT00103857,49224606,6410618,9602688,OG005
NCT00103857,49224619,6410621,9602683,OG000
NCT00103857,49224620,6410621,9602684,OG001
NCT00103857,49224621,6410621,9602685,OG002
NCT00103857,49224622,6410621,9602686,OG003
NCT00103857,49224623,6410621,9602687,OG004
NCT00103857,49224624,6410621,9602688,OG005
NCT00106704,49227724,6411159,9603157,OG000
NCT00106704,49227725,6411159,9603158,OG001
NCT00121641,49241467,6413074,9605646,OG000
NCT00121641,49241468,6413074,9605647,OG001
NCT00121641,49241469,6413074,9605648,OG002
NCT00121641,49241470,6413074,9605649,OG003
NCT00121641,49241471,6413074,9605646,OG000
NCT00121641,49241472,6413074,9605647,OG001
NCT00121641,49241473,6413074,9605648,OG002
NCT00121641,49241474,6413074,9605649,OG003
NCT00121641,49241498,6413080,9605651,OG000
NCT00121641,49241499,6413080,9605651,OG000
NCT00121667,49243422,6413112,9605667,OG000
NCT00121667,49243423,6413112,9605668,OG001
NCT00121667,49243424,6413112,9605669,OG002
NCT00121667,49243425,6413112,9605670,OG003
NCT00121667,49243426,6413112,9605667,OG000
NCT00121667,49243427,6413112,9605668,OG001
NCT00121667,49243428,6413112,9605669,OG002
NCT00121667,49243429,6413112,9605670,OG003
NCT00135330,49257124,6414551,9607866,OG000
NCT00135330,49257125,6414551,9607867,OG001
NCT00135330,49257126,6414551,9607868,OG002
NCT00135330,49257127,6414551,9607866,OG000
NCT00135330,49257128,6414551,9607867,OG001
NCT00135330,49257129,6414551,9607868,OG002
NCT00286429,49339462,6425587,9624107,OG000
NCT00286429,49339463,6425587,9624108,OG001
NCT00286429,49339464,6425587,9624109,OG002
NCT00286429,49339465,6425588,9624107,OG000
NCT00286429,49339466,6425588,9624108,OG001
NCT00286429,49339467,6425588,9624109,OG002
NCT00286429,49339468,6425589,9624107,OG000
NCT00286429,49339469,6425589,9624108,OG001
NCT00286429,49339470,6425589,9624109,OG002
NCT00286429,49339471,6425590,9624107,OG000
NCT00286429,49339472,6425590,9624108,OG001
NCT00286429,49339473,6425590,9624109,OG002
NCT00286429,49339474,6425591,9624107,OG000
NCT00286429,49339475,6425591,9624108,OG001
NCT00286429,49339476,6425591,9624109,OG002
NCT00286429,49339477,6425592,9624107,OG000
NCT00286429,49339478,6425592,9624108,OG001
NCT00286429,49339479,6425592,9624109,OG002
NCT00286442,49339561,6425620,9624120,OG000
NCT00286442,49339562,6425620,9624121,OG001
NCT00286442,49339563,6425620,9624122,OG002
NCT00286442,49339564,6425621,9624120,OG000
NCT00286442,49339565,6425621,9624121,OG001
NCT00286442,49339566,6425621,9624122,OG002
NCT00286442,49339567,6425622,9624120,OG000
NCT00286442,49339568,6425622,9624121,OG001
NCT00286442,49339569,6425622,9624122,OG002
NCT00286442,49339570,6425623,9624120,OG000
NCT00286442,49339571,6425623,9624121,OG001
NCT00286442,49339572,6425623,9624122,OG002
NCT00286442,49339573,6425624,9624120,OG000
NCT00286442,49339574,6425624,9624121,OG001
NCT00286442,49339575,6425624,9624122,OG002
NCT00286442,49339576,6425625,9624120,OG000
NCT00286442,49339577,6425625,9624121,OG001
NCT00286442,49339578,6425625,9624122,OG002
NCT00286455,49339714,6425671,9624133,OG000
NCT00286455,49339715,6425671,9624134,OG001
NCT00286455,49339716,6425671,9624135,OG002
NCT00286455,49339717,6425672,9624133,OG000
NCT00286455,49339718,6425672,9624134,OG001
NCT00286455,49339719,6425672,9624135,OG002
NCT00286455,49339720,6425673,9624133,OG000
NCT00286455,49339721,6425673,9624134,OG001
NCT00286455,49339722,6425673,9624135,OG002
NCT00286455,49339723,6425674,9624133,OG000
NCT00286455,49339724,6425674,9624134,OG001
NCT00286455,49339725,6425674,9624135,OG002
NCT00286455,49339726,6425675,9624133,OG000
NCT00286455,49339727,6425675,9624134,OG001
NCT00286455,49339728,6425675,9624135,OG002
NCT00286455,49339729,6425676,9624133,OG000
NCT00286455,49339730,6425676,9624134,OG001
NCT00286455,49339731,6425676,9624135,OG002
NCT00286468,49339885,6425728,9624146,OG000
NCT00286468,49339886,6425728,9624147,OG001
NCT00286468,49339887,6425728,9624148,OG002
NCT00286468,49339888,6425729,9624146,OG000
NCT00286468,49339889,6425729,9624147,OG001
NCT00286468,49339890,6425729,9624148,OG002
NCT00286468,49339891,6425730,9624146,OG000
NCT00286468,49339892,6425730,9624147,OG001
NCT00286468,49339893,6425730,9624148,OG002
NCT00286468,49339894,6425731,9624146,OG000
NCT00286468,49339895,6425731,9624147,OG001
NCT00286468,49339896,6425731,9624148,OG002
NCT00286468,49339897,6425732,9624146,OG000
NCT00286468,49339898,6425732,9624147,OG001
NCT00286468,49339899,6425732,9624148,OG002
NCT00286468,49339900,6425733,9624146,OG000
NCT00286468,49339901,6425733,9624147,OG001
NCT00286468,49339902,6425733,9624148,OG002
NCT00286494,49340038,6425779,9624159,OG000
NCT00286494,49340039,6425779,9624160,OG001
NCT00286494,49340040,6425779,9624161,OG002
NCT00286494,49340041,6425780,9624159,OG000
NCT00286494,49340042,6425780,9624160,OG001
NCT00286494,49340043,6425780,9624161,OG002
NCT00286494,49340044,6425781,9624159,OG000
NCT00286494,49340045,6425781,9624160,OG001
NCT00286494,49340046,6425781,9624161,OG002
NCT00286494,49340047,6425782,9624159,OG000
NCT00286494,49340048,6425782,9624160,OG001
NCT00286494,49340049,6425782,9624161,OG002
NCT00286494,49340050,6425783,9624159,OG000
NCT00286494,49340051,6425783,9624160,OG001
NCT00286494,49340052,6425783,9624161,OG002
NCT00286494,49340053,6425784,9624159,OG000
NCT00286494,49340054,6425784,9624160,OG001
NCT00286494,49340055,6425784,9624161,OG002
NCT00289848,49342421,6426256,9624654,OG000
NCT00289848,49342422,6426256,9624655,OG001
NCT00294723,49347051,6427033,9625459,OG000
NCT00294723,49347052,6427033,9625460,OG001
NCT00294723,49347053,6427033,9625461,OG002
NCT00294723,49347060,6427036,9625459,OG000
NCT00294723,49347061,6427036,9625460,OG001
NCT00294723,49347062,6427036,9625461,OG002
NCT00294723,49347084,6427044,9625459,OG000
NCT00294723,49347085,6427044,9625460,OG001
NCT00294723,49347086,6427044,9625461,OG002
NCT00295633,49347448,6427093,9625547,OG000
NCT00295633,49347449,6427093,9625548,OG001
NCT00295633,49347450,6427093,9625549,OG002
NCT00295633,49347451,6427093,9625547,OG000
NCT00295633,49347452,6427093,9625548,OG001
NCT00295633,49347453,6427093,9625549,OG002
NCT00295633,49347454,6427093,9625547,OG000
NCT00295633,49347455,6427093,9625548,OG001
NCT00295633,49347456,6427093,9625549,OG002
NCT00305604,49356501,6428519,9627550,OG000
NCT00305604,49356502,6428519,9627551,OG001
NCT00306384,49357564,6428618,9627724,OG000
NCT00306384,49357565,6428618,9627725,OG001
NCT00306384,49357566,6428618,9627726,OG002
NCT00306384,49357567,6428618,9627724,OG000
NCT00306384,49357568,6428618,9627725,OG001
NCT00306384,49357569,6428618,9627726,OG002
NCT00306384,49357570,6428618,9627724,OG000
NCT00306384,49357571,6428618,9627725,OG001
NCT00306384,49357572,6428618,9627726,OG002
NCT00306384,49357573,6428618,9627724,OG000
NCT00306384,49357574,6428618,9627725,OG001
NCT00306384,49357575,6428618,9627726,OG002
NCT00306384,49357576,6428618,9627724,OG000
NCT00306384,49357577,6428618,9627725,OG001
NCT00306384,49357578,6428618,9627726,OG002
NCT00306384,49357579,6428618,9627724,OG000
NCT00306384,49357580,6428618,9627725,OG001
NCT00306384,49357581,6428618,9627726,OG002
NCT00306384,49357582,6428618,9627724,OG000
NCT00306384,49357583,6428618,9627725,OG001
NCT00306384,49357584,6428618,9627726,OG002
NCT00306384,49357585,6428618,9627724,OG000
NCT00306384,49357586,6428618,9627725,OG001
NCT00306384,49357587,6428618,9627726,OG002
NCT00306384,49357588,6428618,9627724,OG000
NCT00306384,49357589,6428618,9627725,OG001
NCT00306384,49357590,6428618,9627726,OG002
NCT00306384,49357591,6428618,9627724,OG000
NCT00306384,49357592,6428618,9627725,OG001
NCT00306384,49357593,6428618,9627726,OG002
NCT00306384,49357594,6428618,9627724,OG000
NCT00306384,49357595,6428618,9627725,OG001
NCT00306384,49357596,6428618,9627726,OG002
NCT00306384,49357597,6428618,9627724,OG000
NCT00306384,49357598,6428618,9627725,OG001
NCT00306384,49357599,6428618,9627726,OG002
NCT00306384,49357600,6428618,9627724,OG000
NCT00306384,49357601,6428618,9627725,OG001
NCT00306384,49357602,6428618,9627726,OG002
NCT00306384,49357603,6428618,9627724,OG000
NCT00306384,49357604,6428618,9627725,OG001
NCT00306384,49357605,6428618,9627726,OG002
NCT00306384,49357606,6428618,9627724,OG000
NCT00306384,49357607,6428618,9627725,OG001
NCT00306384,49357608,6428618,9627726,OG002
NCT00306384,49357609,6428618,9627724,OG000
NCT00306384,49357610,6428618,9627725,OG001
NCT00306384,49357611,6428618,9627726,OG002
NCT00306384,49357612,6428618,9627724,OG000
NCT00306384,49357613,6428618,9627725,OG001
NCT00306384,49357614,6428618,9627726,OG002
NCT00308139,49360884,6428943,9628055,OG000
NCT00308139,49360885,6428943,9628056,OG001
NCT00308139,49360886,6428944,9628057,OG000
NCT00308139,49360887,6428944,9628058,OG001
NCT00308139,49360888,6428944,9628059,OG002
NCT00313313,49365825,6429532,9628879,OG000
NCT00313313,49365826,6429532,9628880,OG001
NCT00313313,49365827,6429532,9628881,OG002
NCT00313313,49365828,6429532,9628879,OG000
NCT00313313,49365829,6429532,9628880,OG001
NCT00313313,49365830,6429532,9628881,OG002
NCT00313313,49365831,6429532,9628879,OG000
NCT00313313,49365832,6429532,9628880,OG001
NCT00313313,49365833,6429532,9628881,OG002
NCT00316082,49367533,6429802,9629315,OG000
NCT00316082,49367534,6429802,9629316,OG001
NCT00316082,49367535,6429802,9629317,OG002
NCT00316082,49367536,6429802,9629318,OG003
NCT00316082,49367537,6429802,9629315,OG000
NCT00316082,49367538,6429802,9629316,OG001
NCT00316082,49367539,6429802,9629317,OG002
NCT00316082,49367540,6429802,9629318,OG003
NCT00316082,49367541,6429802,9629315,OG000
NCT00316082,49367542,6429802,9629316,OG001
NCT00316082,49367543,6429802,9629317,OG002
NCT00316082,49367544,6429802,9629318,OG003
NCT00316082,49367545,6429803,9629319,OG000
NCT00316082,49367546,6429803,9629320,OG001
NCT00316082,49367547,6429803,9629319,OG000
NCT00316082,49367548,6429803,9629320,OG001
NCT00316082,49367549,6429803,9629319,OG000
NCT00316082,49367550,6429803,9629320,OG001
NCT00318461,49371060,6430088,9629723,OG000
NCT00318461,49371061,6430088,9629724,OG001
NCT00318461,49371062,6430088,9629725,OG002
NCT00318461,49371063,6430088,9629726,OG003
NCT00318461,49371064,6430088,9629727,OG004
NCT00318461,49371090,6430094,9629723,OG000
NCT00318461,49371091,6430094,9629724,OG001
NCT00318461,49371092,6430094,9629725,OG002
NCT00318461,49371093,6430094,9629726,OG003
NCT00318461,49371094,6430094,9629727,OG004
NCT00327015,49377845,6431295,9631439,OG000
NCT00327015,49377846,6431295,9631440,OG001
NCT00327015,49377847,6431295,9631441,OG002
NCT00327015,49377848,6431295,9631439,OG000
NCT00327015,49377849,6431295,9631440,OG001
NCT00327015,49377850,6431295,9631441,OG002
NCT00327015,49377851,6431295,9631439,OG000
NCT00327015,49377852,6431295,9631440,OG001
NCT00327015,49377853,6431295,9631441,OG002
NCT00327015,49377887,6431301,9631439,OG000
NCT00327015,49377888,6431301,9631440,OG001
NCT00327015,49377889,6431301,9631442,OG002
NCT00327015,49377890,6431301,9631439,OG000
NCT00327015,49377891,6431301,9631440,OG001
NCT00327015,49377892,6431301,9631442,OG002
NCT00327015,49377893,6431301,9631439,OG000
NCT00327015,49377894,6431301,9631440,OG001
NCT00327015,49377895,6431301,9631442,OG002
NCT00328627,49378127,6431372,9631622,OG000
NCT00328627,49378128,6431372,9631623,OG001
NCT00328627,49378129,6431372,9631624,OG002
NCT00328627,49378130,6431373,9631625,OG000
NCT00328627,49378131,6431373,9631626,OG001
NCT00328627,49378132,6431373,9631627,OG002
NCT00328627,49378133,6431373,9631625,OG000
NCT00328627,49378134,6431373,9631626,OG001
NCT00328627,49378135,6431373,9631627,OG002
NCT00328627,49378136,6431373,9631625,OG000
NCT00328627,49378137,6431373,9631626,OG001
NCT00328627,49378138,6431373,9631627,OG002
NCT00328627,49378139,6431373,9631625,OG000
NCT00328627,49378140,6431373,9631626,OG001
NCT00328627,49378141,6431373,9631627,OG002
NCT00328627,49378142,6431373,9631625,OG000
NCT00328627,49378143,6431373,9631626,OG001
NCT00328627,49378144,6431373,9631627,OG002
NCT00328627,49378145,6431374,9631628,OG000
NCT00328627,49378146,6431374,9631629,OG001
NCT00328627,49378147,6431374,9631630,OG002
NCT00328627,49378148,6431374,9631631,OG003
NCT00328627,49378149,6431374,9631632,OG004
NCT00328627,49378150,6431374,9631633,OG005
NCT00328627,49378151,6431374,9631634,OG006
NCT00328627,49378152,6431374,9631635,OG007
NCT00328627,49378153,6431374,9631636,OG008
NCT00328627,49378154,6431374,9631637,OG009
NCT00328627,49378155,6431374,9631638,OG010
NCT00328627,49378156,6431374,9631639,OG011
NCT00328627,49378157,6431375,9631628,OG000
NCT00328627,49378158,6431375,9631629,OG001
NCT00328627,49378159,6431375,9631630,OG002
NCT00328627,49378160,6431375,9631631,OG003
NCT00328627,49378161,6431375,9631632,OG004
NCT00328627,49378162,6431375,9631633,OG005
NCT00328627,49378163,6431375,9631634,OG006
NCT00328627,49378164,6431375,9631640,OG007
NCT00328627,49378165,6431375,9631636,OG008
NCT00328627,49378166,6431375,9631641,OG009
NCT00328627,49378167,6431375,9631638,OG010
NCT00328627,49378168,6431375,9631639,OG011
NCT00328627,49378169,6431376,9631628,OG000
NCT00328627,49378170,6431376,9631629,OG001
NCT00328627,49378171,6431376,9631630,OG002
NCT00328627,49378172,6431376,9631631,OG003
NCT00328627,49378173,6431376,9631632,OG004
NCT00328627,49378174,6431376,9631633,OG005
NCT00328627,49378175,6431376,9631634,OG006
NCT00328627,49378176,6431376,9631640,OG007
NCT00328627,49378177,6431376,9631636,OG008
NCT00328627,49378178,6431376,9631641,OG009
NCT00328627,49378179,6431376,9631638,OG010
NCT00328627,49378180,6431376,9631639,OG011
NCT00328627,49378181,6431377,9631628,OG000
NCT00328627,49378182,6431377,9631629,OG001
NCT00328627,49378183,6431377,9631630,OG002
NCT00328627,49378184,6431377,9631631,OG003
NCT00328627,49378185,6431377,9631632,OG004
NCT00328627,49378186,6431377,9631633,OG005
NCT00328627,49378187,6431377,9631634,OG006
NCT00328627,49378188,6431377,9631640,OG007
NCT00328627,49378189,6431377,9631636,OG008
NCT00328627,49378190,6431377,9631641,OG009
NCT00328627,49378191,6431377,9631638,OG010
NCT00328627,49378192,6431377,9631639,OG011
NCT00328627,49378193,6431378,9631628,OG000
NCT00328627,49378194,6431378,9631629,OG001
NCT00328627,49378195,6431378,9631630,OG002
NCT00328627,49378196,6431378,9631631,OG003
NCT00328627,49378197,6431378,9631632,OG004
NCT00328627,49378198,6431378,9631633,OG005
NCT00328627,49378199,6431378,9631634,OG006
NCT00328627,49378200,6431378,9631640,OG007
NCT00328627,49378201,6431378,9631636,OG008
NCT00328627,49378202,6431378,9631641,OG009
NCT00328627,49378203,6431378,9631638,OG010
NCT00328627,49378204,6431378,9631639,OG011
NCT00328627,49378445,6431404,9631628,OG000
NCT00328627,49378446,6431404,9631629,OG001
NCT00328627,49378447,6431404,9631630,OG002
NCT00328627,49378448,6431404,9631631,OG003
NCT00328627,49378449,6431404,9631632,OG004
NCT00328627,49378450,6431404,9631633,OG005
NCT00328627,49378451,6431404,9631634,OG006
NCT00328627,49378452,6431404,9631635,OG007
NCT00328627,49378453,6431404,9631636,OG008
NCT00328627,49378454,6431404,9631637,OG009
NCT00328627,49378455,6431404,9631638,OG010
NCT00328627,49378456,6431404,9631639,OG011
NCT00337610,49385492,6432634,9633023,OG000
NCT00337610,49385493,6432634,9633024,OG001
NCT00337610,49385498,6432637,9633023,OG000
NCT00337610,49385499,6432637,9633024,OG001
NCT00350779,49393145,6433614,9634611,OG000
NCT00350779,49393146,6433614,9634612,OG001
NCT00350779,49393151,6433617,9634611,OG000
NCT00350779,49393152,6433617,9634612,OG001
NCT00359762,49398558,6434620,9636057,OG000
NCT00359762,49398559,6434620,9636058,OG001
NCT00359762,49398560,6434621,9636057,OG000
NCT00359762,49398561,6434621,9636058,OG001
NCT00359762,49398586,6434634,9636059,OG000
NCT00359762,49398587,6434634,9636060,OG001
NCT00359762,49398588,6434635,9636061,OG000
NCT00372060,49415205,6436779,9638944,OG000
NCT00372060,49415206,6436779,9638945,OG001
NCT00372060,49415211,6436782,9638946,OG000
NCT00372060,49415212,6436782,9638947,OG001
NCT00375492,49419917,6437187,9639474,OG000
NCT00375492,49419918,6437187,9639475,OG001
NCT00393718,49439276,6439622,9642951,OG000
NCT00393718,49439277,6439622,9642952,OG001
NCT00393718,49439278,6439623,9642951,OG000
NCT00393718,49439279,6439623,9642952,OG001
NCT00395343,49440796,6439918,9643366,OG000
NCT00395343,49440797,6439918,9643367,OG001
NCT00395343,49440808,6439924,9643366,OG000
NCT00395343,49440809,6439924,9643367,OG001
NCT00395512,49440906,6439947,9643406,OG000
NCT00395512,49440907,6439947,9643407,OG001
NCT00395512,49440908,6439947,9643408,OG002
NCT00395512,49440909,6439947,9643409,OG003
NCT00395512,49440910,6439948,9643406,OG000
NCT00395512,49440911,6439948,9643407,OG001
NCT00395512,49440912,6439948,9643408,OG002
NCT00395512,49440913,6439948,9643409,OG003
NCT00395512,49440914,6439948,9643406,OG000
NCT00395512,49440915,6439948,9643407,OG001
NCT00395512,49440916,6439948,9643408,OG002
NCT00395512,49440917,6439948,9643409,OG003
NCT00395512,49440918,6439948,9643406,OG000
NCT00395512,49440919,6439948,9643407,OG001
NCT00395512,49440920,6439948,9643408,OG002
NCT00395512,49440921,6439948,9643409,OG003
NCT00395512,49440922,6439948,9643406,OG000
NCT00395512,49440923,6439948,9643407,OG001
NCT00395512,49440924,6439948,9643408,OG002
NCT00395512,49440925,6439948,9643409,OG003
NCT00395512,49440926,6439948,9643406,OG000
NCT00395512,49440927,6439948,9643407,OG001
NCT00395512,49440928,6439948,9643408,OG002
NCT00395512,49440929,6439948,9643409,OG003
NCT00395746,49441864,6440078,9643475,OG000
NCT00395746,49441865,6440078,9643476,OG001
NCT00395746,49441866,6440078,9643477,OG002
NCT00395746,49441867,6440079,9643475,OG000
NCT00395746,49441868,6440079,9643476,OG001
NCT00395746,49441869,6440079,9643477,OG002
NCT00397631,49444205,6440395,9643871,OG000
NCT00397631,49444206,6440395,9643872,OG001
NCT00411554,49458855,6442346,9646444,OG000
NCT00411554,49458856,6442346,9646445,OG001
NCT00432276,49489596,6445340,9650585,OG000
NCT00432276,49489597,6445340,9650586,OG001
NCT00432276,49489598,6445340,9650585,OG000
NCT00432276,49489599,6445340,9650586,OG001
NCT00432276,49489600,6445341,9650585,OG000
NCT00432276,49489601,6445341,9650586,OG001
NCT00432276,49489602,6445341,9650585,OG000
NCT00432276,49489603,6445341,9650586,OG001
NCT00432276,49489604,6445341,9650585,OG000
NCT00432276,49489605,6445341,9650586,OG001
NCT00432276,49489606,6445341,9650585,OG000
NCT00432276,49489607,6445341,9650586,OG001
NCT00432276,49489608,6445341,9650585,OG000
NCT00432276,49489609,6445341,9650586,OG001
NCT00432276,49489610,6445341,9650585,OG000
NCT00432276,49489611,6445341,9650586,OG001
NCT00432276,49489612,6445341,9650585,OG000
NCT00432276,49489613,6445341,9650586,OG001
NCT00434954,49499631,6445856,9651114,OG000
NCT00434954,49499632,6445856,9651115,OG001
NCT00449930,49514370,6448015,9654271,OG000
NCT00449930,49514371,6448015,9654272,OG001
NCT00482729,49549617,6452553,9660764,OG000
NCT00482729,49549618,6452553,9660765,OG001
NCT00482729,49549625,6452556,9660764,OG000
NCT00482729,49549626,6452556,9660765,OG001
NCT00509236,49577455,6455731,9665407,OG000
NCT00509236,49577456,6455731,9665407,OG000
NCT00509236,49577457,6455731,9665407,OG000
NCT00509236,49577468,6455735,9665407,OG000
NCT00509236,49577469,6455735,9665408,OG001
NCT00509262,49577471,6455737,9665420,OG000
NCT00509262,49577472,6455737,9665421,OG001
NCT00509262,49577473,6455737,9665420,OG000
NCT00509262,49577474,6455737,9665421,OG001
NCT00516074,49582669,6456663,9666704,OG000
NCT00516074,49582670,6456663,9666705,OG001
NCT00516074,49582671,6456663,9666704,OG000
NCT00516074,49582672,6456663,9666705,OG001
NCT00518882,49586941,6457030,9667130,OG000
NCT00518882,49586942,6457030,9667131,OG001
NCT00518882,49586943,6457031,9667130,OG000
NCT00518882,49586944,6457031,9667131,OG001
NCT00518882,49586945,6457032,9667130,OG000
NCT00518882,49586946,6457032,9667131,OG001
NCT00528372,49595025,6458498,9668654,OG000
NCT00528372,49595026,6458498,9668655,OG001
NCT00528372,49595027,6458498,9668656,OG002
NCT00528372,49595028,6458498,9668657,OG003
NCT00528372,49595029,6458498,9668658,OG004
NCT00528372,49595030,6458498,9668659,OG005
NCT00528372,49595031,6458498,9668660,OG006
NCT00528372,49595066,6458506,9668654,OG000
NCT00528372,49595067,6458506,9668671,OG001
NCT00528372,49595068,6458506,9668672,OG002
NCT00528372,49595069,6458506,9668657,OG003
NCT00528372,49595070,6458506,9668658,OG004
NCT00528372,49595071,6458506,9668659,OG005
NCT00528372,49595072,6458506,9668660,OG006
NCT00528372,49595073,6458507,9668654,OG000
NCT00528372,49595074,6458507,9668655,OG001
NCT00528372,49595075,6458507,9668656,OG002
NCT00528372,49595076,6458507,9668657,OG003
NCT00528372,49595077,6458507,9668658,OG004
NCT00528372,49595078,6458507,9668659,OG005
NCT00528372,49595079,6458507,9668660,OG006
NCT00528372,49595175,6458511,9668664,OG000
NCT00528372,49595176,6458511,9668665,OG001
NCT00528879,49595803,6458640,9668821,OG000
NCT00528879,49595804,6458640,9668822,OG001
NCT00528879,49595805,6458640,9668823,OG002
NCT00528879,49595806,6458640,9668824,OG003
NCT00528879,49595819,6458644,9668821,OG000
NCT00528879,49595820,6458644,9668822,OG001
NCT00528879,49595821,6458644,9668823,OG002
NCT00528879,49595822,6458644,9668824,OG003
NCT00528879,49596047,6458652,9668821,OG000
NCT00528879,49596048,6458652,9668822,OG001
NCT00528879,49596049,6458652,9668823,OG002
NCT00528879,49596050,6458652,9668824,OG003
NCT00541775,49614825,6460763,9671615,OG000
NCT00541775,49614826,6460763,9671616,OG001
NCT00541775,49614827,6460763,9671617,OG002
NCT00575588,49665996,6465772,9678838,OG000
NCT00575588,49665997,6465772,9678839,OG001
NCT00575588,49665998,6465772,9678838,OG000
NCT00575588,49665999,6465772,9678839,OG001
NCT00575588,49666000,6465772,9678838,OG000
NCT00575588,49666001,6465772,9678839,OG001
NCT00575588,49666010,6465775,9678838,OG000
NCT00575588,49666011,6465775,9678839,OG001
NCT00575588,49666012,6465776,9678838,OG000
NCT00575588,49666013,6465776,9678839,OG001
NCT00575588,49666014,6465776,9678838,OG000
NCT00575588,49666015,6465776,9678839,OG001
NCT00575588,49666016,6465776,9678838,OG000
NCT00575588,49666017,6465776,9678839,OG001
NCT00575588,49666026,6465779,9678838,OG000
NCT00575588,49666027,6465779,9678839,OG001
NCT00577824,49667259,6466092,9679268,OG000
NCT00577824,49667260,6466092,9679269,OG001
NCT00577824,49667261,6466092,9679270,OG002
NCT00601250,49690371,6469180,9684154,OG000
NCT00601250,49690372,6469180,9684155,OG001
NCT00601250,49690373,6469181,9684154,OG000
NCT00601250,49690374,6469181,9684155,OG001
NCT00601250,49690375,6469182,9684154,OG000
NCT00601250,49690376,6469182,9684155,OG001
NCT00601250,49690377,6469183,9684154,OG000
NCT00601250,49690378,6469183,9684155,OG001
NCT00602472,49691503,6469331,9684390,OG000
NCT00602472,49691504,6469331,9684391,OG001
NCT00602472,49691505,6469332,9684390,OG000
NCT00602472,49691506,6469332,9684391,OG001
NCT00602472,49691507,6469333,9684390,OG000
NCT00602472,49691508,6469333,9684391,OG001
NCT00602472,49691509,6469334,9684390,OG000
NCT00602472,49691510,6469334,9684391,OG001
NCT00603239,49691655,6469373,9684495,OG000
NCT00603239,49691656,6469373,9684496,OG001
NCT00614120,49706395,6471193,9687187,OG000
NCT00614120,49706396,6471193,9687188,OG001
NCT00614120,49706397,6471193,9687189,OG002
NCT00614120,49706398,6471193,9687190,OG003
NCT00614939,49707060,6471300,9687357,OG000
NCT00614939,49707061,6471300,9687358,OG001
NCT00614939,49707062,6471300,9687357,OG000
NCT00614939,49707063,6471300,9687358,OG001
NCT00614939,49707064,6471300,9687357,OG000
NCT00614939,49707065,6471300,9687358,OG001
NCT00614939,49707102,6471307,9687357,OG000
NCT00614939,49707103,6471307,9687358,OG001
NCT00614939,49707104,6471307,9687357,OG000
NCT00614939,49707105,6471307,9687358,OG001
NCT00614939,49707106,6471307,9687357,OG000
NCT00614939,49707107,6471307,9687358,OG001
NCT00620282,49712924,6472079,9688614,OG000
NCT00620282,49712925,6472079,9688615,OG001
NCT00620282,49712926,6472079,9688616,OG002
NCT00621140,49713573,6472177,9688805,OG000
NCT00621140,49713574,6472177,9688806,OG001
NCT00621140,49713575,6472178,9688805,OG000
NCT00621140,49713576,6472178,9688806,OG001
NCT00621140,49713577,6472179,9688805,OG000
NCT00621140,49713578,6472179,9688806,OG001
NCT00621140,49713579,6472180,9688805,OG000
NCT00621140,49713580,6472180,9688806,OG001
NCT00622284,49716706,6472311,9689162,OG000
NCT00622284,49716707,6472311,9689163,OG001
NCT00622284,49716708,6472312,9689162,OG000
NCT00622284,49716709,6472312,9689163,OG001
NCT00622284,49716734,6472325,9689162,OG000
NCT00622284,49716735,6472325,9689163,OG001
NCT00622284,49716736,6472326,9689162,OG000
NCT00622284,49716737,6472326,9689163,OG001
NCT00622284,49716738,6472327,9689162,OG000
